senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight
David Perdue,0,1,14Apr2020,Joint,DIS,Sale,50000,15000,,0.016799421,,,-0.013864001,-0.030663421,4.0599999
David Perdue,0,1,14Apr2020,Joint,FOXA,Sale,50000,15000,,0.016799421,,,-0.043568465,-0.060367885,4.0599999
David Perdue,0,1,14Apr2020,Joint,HUN,Sale,50000,15000,,0.016799421,,,-0.079171742,-0.095971162,4.0599999
David Perdue,0,1,14Apr2020,Joint,NWS,Sale,15000,1000,,0.016799421,,,0.116856256,0.100056836,1
David Perdue,0,1,14Apr2020,Joint,UN,Sale,15000,1000,,0.016799421,,,,,1
David Perdue,0,1,14Apr2020,Joint,MSM,Sale,50000,15000,,0.016799421,,,-0.022025697,-0.038825117,4.0599999
David Perdue,0,1,14Apr2020,Joint,SYY,Sale,50000,15000,,0.016799421,,,0.01986755,0.003068129,4.0599999
David Perdue,0,1,14Apr2020,Joint,PG,Sale,100000,50000,,0.016799421,,,-0.052992725,-0.069792146,9.3800001
David Perdue,0,1,14Apr2020,Joint,EAF,Sale,15000,1000,,0.016799421,,,-0.23190184,-0.248701261,1
Thomas Carper,1,1,14Apr2020,Spouse,PYPL,Purchase,15000,1000,,0.016799421,,,,,1
Thomas Carper,1,1,14Apr2020,Spouse,CVS,Purchase,15000,1000,,0.016799421,,,,,1
Thomas Carper,1,1,14Apr2020,Spouse,SWKS,Purchase,15000,1000,,0.016799421,,,,,1
Thomas Carper,1,1,14Apr2020,Spouse,PNQI,Purchase,15000,1000,,0.016799421,,,,,1
Thomas Carper,1,1,14Apr2020,Spouse,CEF,Purchase,15000,1000,,0.016799421,,,,,1
Thomas Carper,1,1,14Apr2020,Spouse,DIS,Purchase,15000,1000,,0.016799421,,,,,1
Kelly Loeffler,0,0,14Apr2020,Self,TGT,Sale,250000,100000,,0.016799421,,,0.101587009,0.084787588,21.879999
Kelly Loeffler,0,0,14Apr2020,Self,STT,Sale,250000,100000,,0.016799421,,,-0.07061541,-0.087414831,21.879999
Kelly Loeffler,0,0,14Apr2020,Self,SLB,Sale,50000,15000,,0.016799421,,,0.099099099,0.082299678,4.0599999
Kelly Loeffler,0,0,14Apr2020,Self,KHC,Sale,250000,100000,,0.016799421,,,0.032688928,0.015889507,21.879999
Kelly Loeffler,0,0,14Apr2020,Self,HIG,Sale,250000,100000,,0.016799421,,,-0.171719622,-0.188519042,21.879999
Kelly Loeffler,0,0,14Apr2020,Self,DFS,Sale,50000,15000,,0.016799421,,,0.103292992,0.086493571,4.0599999
Kelly Loeffler,0,0,14Apr2020,Self,CL,Sale,250000,100000,,0.016799421,,,-0.059909725,-0.076709146,21.879999
Kelly Loeffler,0,0,14Apr2020,Self,CAT,Sale,250000,100000,,0.016799421,,,-0.098557692,-0.115357113,21.879999
Kelly Loeffler,0,0,14Apr2020,Self,BMY,Sale,250000,100000,,0.016799421,,,0.055129913,0.038330493,21.879999
Kelly Loeffler,0,0,14Apr2020,Self,BP,Sale,100000,50000,,0.016799421,,,-0.056464812,-0.073264232,9.3800001
Kelly Loeffler,0,0,14Apr2020,Spouse,UTX,Sale,250000,100000,,0.016799421,,,,,21.879999
Kelly Loeffler,0,0,14Apr2020,Spouse,STT,Sale,500000,250000,,0.016799421,,,-0.07061541,-0.087414831,31.25
Kelly Loeffler,0,0,14Apr2020,Spouse,PRU,Sale,250000,100000,,0.016799421,,,-0.074219416,-0.091018837,21.879999
Kelly Loeffler,0,0,14Apr2020,Spouse,,Sale,250000,100000,,0.016799421,,,,,21.879999
Kelly Loeffler,0,0,14Apr2020,Spouse,HIG,Sale,250000,100000,,0.016799421,,,-0.171719622,-0.188519042,21.879999
Kelly Loeffler,0,0,14Apr2020,Spouse,GS,Sale,250000,100000,,0.016799421,,,-0.005722942,-0.022522363,21.879999
Kelly Loeffler,0,0,14Apr2020,Spouse,XOM,Sale,100000,50000,,0.016799421,,,0.039830309,0.023030888,9.3800001
Kelly Loeffler,0,0,14Apr2020,Spouse,DD,Sale,50000,15000,,0.016799421,,,0.188654697,0.171855276,4.0599999
Kelly Loeffler,0,0,14Apr2020,Spouse,DOW,Sale,50000,15000,,0.016799421,,,-0.044670625,-0.061470046,4.0599999
Kelly Loeffler,0,0,14Apr2020,Spouse,DFS,Sale,100000,50000,,0.016799421,,,0.103292992,0.086493571,9.3800001
Kelly Loeffler,0,0,14Apr2020,Spouse,DAL,Sale,100000,50000,,0.016799421,,,-0.143031785,-0.159831206,9.3800001
Kelly Loeffler,0,0,14Apr2020,Spouse,CVS,Sale,500000,250000,,0.016799421,,,0.029077323,0.012277902,31.25
Kelly Loeffler,0,0,14Apr2020,Spouse,CTVA,Sale,50000,15000,,0.016799421,,,-0.12065053,-0.13744995,4.0599999
Kelly Loeffler,0,0,14Apr2020,Spouse,CL,Sale,250000,100000,,0.016799421,,,-0.059909725,-0.076709146,21.879999
Kelly Loeffler,0,0,14Apr2020,Spouse,CTSH,Sale,250000,100000,,0.016799421,,,-0.015905308,-0.032704729,21.879999
Kelly Loeffler,0,0,14Apr2020,Spouse,CSCO,Sale,250000,100000,,0.016799421,,,0.01028518,-0.006514241,21.879999
Kelly Loeffler,0,0,14Apr2020,Spouse,BMY,Sale,500000,250000,,0.016799421,,,0.055129913,0.038330493,31.25
Kelly Loeffler,0,0,14Apr2020,Spouse,BP,Sale,250000,100000,,0.016799421,,,-0.056464812,-0.073264232,21.879999
Kelly Loeffler,0,0,14Apr2020,Spouse,AIG,Sale,50000,15000,,0.016799421,,,0.029868115,0.013068694,4.0599999
Kelly Loeffler,0,0,14Apr2020,Spouse,MO,Sale,50000,15000,,0.016799421,,,-0.14339981,-0.160199231,4.0599999
Kelly Loeffler,0,0,14Apr2020,Spouse,AGN,Sale,500000,250000,,0.016799421,,,-0.058601925,-0.075401346,31.25
Kelly Loeffler,0,0,14Apr2020,Spouse,ABBV,Sale,500000,250000,,0.016799421,,,0.101424571,0.08462515,31.25
James Inhofe,0,1,13Apr2020,Self,,Sale,100000,50000,,0.070554893,,,,,9.3800001
James Inhofe,0,1,13Apr2020,Self,MSFT,Sale,100000,50000,,0.070554893,,,0.128270195,0.057715303,9.3800001
David Perdue,0,1,13Apr2020,Joint,EQM,Sale,15000,1000,,0.070554893,,,,,1
Ron Wyden,1,1,13Apr2020,Spouse,--,Purchase,50000,15000,,0.070554893,,,,,4.0599999
Kelly Loeffler,0,0,13Apr2020,Self,TEX,Sale,50000,15000,,0.070554893,,,-0.119821542,-0.190376435,4.0599999
Kelly Loeffler,0,0,13Apr2020,Self,AMAT,Sale,15000,1000,,0.070554893,,,0.082798717,0.012243824,1
Kelly Loeffler,0,0,13Apr2020,Self,AA,Sale,50000,15000,,0.070554893,,,0.029139073,-0.04141582,4.0599999
David Perdue,0,1,09Apr2020,Joint,ORCL,Sale,15000,1000,,0.038625977,,,-0.010906356,-0.049532332,1
Pat Roberts,0,1,09Apr2020,Spouse,NFLX,Purchase,100000,50000,,0.038625977,,,,,9.3800001
Ron Wyden,1,1,08Apr2020,Spouse,UPS,Purchase,50000,15000,0.740560786,0.043217287,0.545618247,0.194942538,,,4.0599999
Ron Wyden,1,1,08Apr2020,Spouse,GOOG,Purchase,15000,1000,0.858809532,0.043217287,0.545618247,0.313191284,,,1
Pat Roberts,0,1,08Apr2020,Spouse,AAPL,Purchase,15000,1000,0.92280227,0.043217287,0.545618247,0.377184023,,,1
Pat Roberts,0,1,08Apr2020,Spouse,AAPL,Purchase,15000,1000,0.92280227,0.043217287,0.545618247,0.377184023,,,1
Shelley Capito,0,0,07Apr2020,Spouse,RTN,Purchase,50000,15000,2.068932956,0.08784204,0.602300995,1.466631961,,,4.0599999
David Perdue,0,1,07Apr2020,Joint,PBA,Purchase,15000,1000,0.494667344,0.08784204,0.602300995,-0.107633651,,,1
David Perdue,0,1,07Apr2020,Joint,CEQP,Sale,15000,1000,,0.08784204,0.602300995,,1.617256637,1.529414597,1
Pat Roberts,0,1,07Apr2020,Spouse,DIS,Purchase,15000,1000,0.874061636,0.08784204,0.602300995,0.271760641,,,1
Pat Roberts,0,1,07Apr2020,Spouse,TJX,Purchase,15000,1000,0.449014567,0.08784204,0.602300995,-0.153286428,,,1
Kelly Loeffler,0,0,07Apr2020,Joint,AGCO,Sale,100000,50000,,0.08784204,0.602300995,,-0.002035002,-0.089877042,9.3800001
Kelly Loeffler,0,0,07Apr2020,Joint,MPC,Sale,250000,100000,,0.08784204,0.602300995,,0.383385162,0.295543122,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,EBAY,Sale,250000,100000,,0.08784204,0.602300995,,0.275142315,0.187300275,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,VZ,Sale,500000,250000,,0.08784204,0.602300995,,-0.008248508,-0.096090548,31.25
Kelly Loeffler,0,0,07Apr2020,Joint,CTXS,Sale,250000,100000,,0.08784204,0.602300995,,0.005349794,-0.082492246,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,PFE,Sale,250000,100000,,0.08784204,0.602300995,,0.145791354,0.057949314,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,AAPL,Sale,500000,250000,,0.08784204,0.602300995,,0.146976063,0.059134023,31.25
Kelly Loeffler,0,0,07Apr2020,Joint,,Sale,250000,100000,,0.08784204,0.602300995,,,,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,PRU,Sale,100000,50000,,0.08784204,0.602300995,,0.12850557,0.040663531,9.3800001
Kelly Loeffler,0,0,07Apr2020,Joint,CSCO,Sale,250000,100000,,0.08784204,0.602300995,,0.020177165,-0.067664874,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,WMT,Sale,250000,100000,,0.08784204,0.602300995,,0.022460857,-0.065381182,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,PYPL,Sale,250000,100000,,0.08784204,0.602300995,,0.250797766,0.162955726,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,KMI,Sale,250000,100000,,0.08784204,0.602300995,,0.052816901,-0.035025138,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,,Sale,250000,100000,,0.08784204,0.602300995,,,,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,MDLZ,Sale,250000,100000,,0.08784204,0.602300995,,-0.028571429,-0.116413468,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,FDX,Sale,250000,100000,,0.08784204,0.602300995,,0.01483398,-0.07300806,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,LOW,Sale,500000,250000,,0.08784204,0.602300995,,0.210971856,0.123129816,31.25
Kelly Loeffler,0,0,07Apr2020,Joint,TFC,Sale,250000,100000,,0.08784204,0.602300995,,0.152337365,0.064495325,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,SAP,Sale,250000,100000,,0.08784204,0.602300995,,0.042385764,-0.045456276,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,DOCU,Sale,250000,100000,,0.08784204,0.602300995,,0.243037399,0.155195359,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,LMT,Sale,250000,100000,,0.08784204,0.602300995,,0.098570142,0.010728102,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,DIS,Sale,250000,100000,,0.08784204,0.602300995,,-0.001777953,-0.089619993,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,AMGN,Sale,500000,250000,,0.08784204,0.602300995,,0.132100776,0.044258736,31.25
Kelly Loeffler,0,0,07Apr2020,Joint,BAC,Sale,250000,100000,,0.08784204,0.602300995,,0.023486902,-0.064355138,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,STZ,Sale,250000,100000,,0.08784204,0.602300995,,0.089711879,0.001869839,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,JD,Sale,500000,250000,,0.08784204,0.602300995,,0.026911169,-0.06093087,31.25
Kelly Loeffler,0,0,07Apr2020,Joint,KEY,Sale,250000,100000,,0.08784204,0.602300995,,0.01722488,-0.070617159,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,ORCL,Sale,250000,100000,,0.08784204,0.602300995,,0.025413712,-0.062428328,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,WDC,Sale,250000,100000,,0.08784204,0.602300995,,-0.058912739,-0.146754779,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,VMC,Purchase,50000,15000,0.581078577,0.08784204,0.602300995,-0.021222418,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,UL,Purchase,50000,15000,0.118194417,0.08784204,0.602300995,-0.484106578,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,TRV,Purchase,50000,15000,0.50575511,0.08784204,0.602300995,-0.096545885,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,TRV,Sale,50000,15000,,0.08784204,0.602300995,,-0.038995833,-0.126837872,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,TJX,Purchase,50000,15000,0.449014567,0.08784204,0.602300995,-0.153286428,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,RTX,Purchase,100000,50000,0.341932133,0.08784204,0.602300995,-0.260368862,,,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,PRU,Purchase,250000,100000,0.787168652,0.08784204,0.602300995,0.184867657,,,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,PRU,Sale,250000,100000,,0.08784204,0.602300995,,0.12850557,0.040663531,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,PGR,Purchase,15000,1000,0.262301587,0.08784204,0.602300995,-0.339999408,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,PG,Purchase,50000,15000,0.210428305,0.08784204,0.602300995,-0.39187269,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,PANW,Purchase,50000,15000,0.952317574,0.08784204,0.602300995,0.350016579,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,NNVC,Sale,15000,1000,,0.08784204,0.602300995,,0.139405204,0.051563165,1
Kelly Loeffler,0,0,07Apr2020,Spouse,MRK,Purchase,50000,15000,-0.035259674,0.08784204,0.602300995,-0.637560669,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,LLY,Purchase,15000,1000,0.288412743,0.08784204,0.602300995,-0.313888252,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,KO,Purchase,15000,1000,0.143625027,0.08784204,0.602300995,-0.458675968,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,,Purchase,50000,15000,,0.08784204,0.602300995,,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,,Sale,250000,100000,,0.08784204,0.602300995,,,,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,HIG,Purchase,50000,15000,0.836403034,0.08784204,0.602300995,0.234102039,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,HIG,Sale,250000,100000,,0.08784204,0.602300995,,-0.047670639,-0.135512679,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,GS,Purchase,250000,100000,0.970003614,0.08784204,0.602300995,0.367702619,,,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,GLNCY,Sale,50000,15000,,0.08784204,0.602300995,,0.029411765,-0.058430275,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,ETN,Purchase,15000,1000,0.852941176,0.08784204,0.602300995,0.250640181,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,EMR,Purchase,50000,15000,0.818850666,0.08784204,0.602300995,0.216549671,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,EMR,Purchase,100000,50000,0.818850666,0.08784204,0.602300995,0.216549671,,,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,EMR,Sale,250000,100000,,0.08784204,0.602300995,,0.08769139,-0.00015065,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,DIS,Purchase,100000,50000,0.874061636,0.08784204,0.602300995,0.271760641,,,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,DFS,Purchase,250000,100000,1.826285714,0.08784204,0.602300995,1.223984719,,,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,DFS,Purchase,250000,100000,1.826285714,0.08784204,0.602300995,1.223984719,,,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,DD,Purchase,50000,15000,1.067901235,0.08784204,0.602300995,0.46560024,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,DD,Purchase,50000,15000,1.067901235,0.08784204,0.602300995,0.46560024,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,DD,Sale,250000,100000,,0.08784204,0.602300995,,0.199409554,0.111567515,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,DAL,Purchase,250000,100000,1.321348315,0.08784204,0.602300995,0.71904732,,,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,DAL,Purchase,250000,100000,1.321348315,0.08784204,0.602300995,0.71904732,,,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,DAL,Sale,100000,50000,,0.08784204,0.602300995,,-0.024269663,-0.112111703,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,CVX,Purchase,100000,50000,0.280029659,0.08784204,0.602300995,-0.322271336,,,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,CVX,Purchase,100000,50000,0.280029659,0.08784204,0.602300995,-0.322271336,,,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,CVX,Sale,250000,100000,,0.08784204,0.602300995,,0.147923875,0.060081836,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,CVS,Purchase,15000,1000,0.312115351,0.08784204,0.602300995,-0.290185644,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,CTSH,Purchase,50000,15000,0.666527197,0.08784204,0.602300995,0.064226202,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,CTSH,Purchase,50000,15000,0.666527197,0.08784204,0.602300995,0.064226202,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,CSCO,Purchase,50000,15000,0.280142717,0.08784204,0.602300995,-0.322158278,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,CSCO,Sale,250000,100000,,0.08784204,0.602300995,,0.020177165,-0.067664874,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,CR,Purchase,50000,15000,0.852998824,0.08784204,0.602300995,0.250697829,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,CR,Purchase,100000,50000,0.852998824,0.08784204,0.602300995,0.250697829,,,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,CR,Sale,250000,100000,,0.08784204,0.602300995,,0.00254802,-0.085294019,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,CMCSA,Purchase,50000,15000,0.484569572,0.08784204,0.602300995,-0.117731423,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,CMCSA,Purchase,50000,15000,0.484569572,0.08784204,0.602300995,-0.117731423,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,CL,Purchase,15000,1000,0.156720742,0.08784204,0.602300995,-0.445580253,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,CAT,Purchase,50000,15000,0.891732283,0.08784204,0.602300995,0.289431288,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,CAT,Purchase,50000,15000,0.891732283,0.08784204,0.602300995,0.289431288,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,CAH,Purchase,15000,1000,0.258145363,0.08784204,0.602300995,-0.344155632,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,CAH,Sale,250000,100000,,0.08784204,0.602300995,,-0.008980785,-0.096822825,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,BP,Purchase,50000,15000,0.012096774,0.08784204,0.602300995,-0.590204221,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,BP,Purchase,50000,15000,0.012096774,0.08784204,0.602300995,-0.590204221,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,BABA,Purchase,15000,1000,0.164494949,0.08784204,0.602300995,-0.437806046,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,AMGN,Purchase,50000,15000,0.193121947,0.08784204,0.602300995,-0.409179048,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,AIZ,Purchase,50000,15000,0.377653953,0.08784204,0.602300995,-0.224647042,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,AIZ,Purchase,100000,50000,0.377653953,0.08784204,0.602300995,-0.224647042,,,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,AIZ,Sale,500000,250000,,0.08784204,0.602300995,,-0.019214142,-0.107056181,31.25
Kelly Loeffler,0,0,07Apr2020,Spouse,AIG,Purchase,100000,50000,1.006018917,0.08784204,0.602300995,0.403717922,,,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,AIG,Purchase,50000,15000,1.006018917,0.08784204,0.602300995,0.403717922,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,AIG,Sale,50000,15000,,0.08784204,0.602300995,,0.077386071,-0.010455969,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,AFL,Purchase,100000,50000,0.44525343,0.08784204,0.602300995,-0.157047565,,,9.3800001
Kelly Loeffler,0,0,07Apr2020,Spouse,AFL,Purchase,50000,15000,0.44525343,0.08784204,0.602300995,-0.157047565,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,ADM,Purchase,15000,1000,0.613118399,0.08784204,0.602300995,0.010817404,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,ADM,Purchase,50000,15000,0.613118399,0.08784204,0.602300995,0.010817404,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,ADM,Sale,250000,100000,,0.08784204,0.602300995,,-0.028349083,-0.116191123,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,ABT,Purchase,15000,1000,0.464298792,0.08784204,0.602300995,-0.138002203,,,1
Kelly Loeffler,0,0,07Apr2020,Spouse,ABBV,Purchase,50000,15000,0.397798116,0.08784204,0.602300995,-0.204502879,,,4.0599999
Kelly Loeffler,0,0,07Apr2020,Spouse,ABBV,Purchase,15000,1000,0.397798116,0.08784204,0.602300995,-0.204502879,,,1
Kelly Loeffler,0,0,07Apr2020,Joint,HELE,Sale,50000,15000,,0.08784204,0.602300995,,0.199164345,0.111322306,4.0599999
Kelly Loeffler,0,0,07Apr2020,Joint,GOOGL,Sale,500000,250000,,0.08784204,0.602300995,,0.140762414,0.052920374,31.25
Kelly Loeffler,0,0,07Apr2020,Joint,ARNA,Sale,50000,15000,,0.08784204,0.602300995,,0.080538347,-0.007303693,4.0599999
Kelly Loeffler,0,0,07Apr2020,Joint,ADP,Sale,250000,100000,,0.08784204,0.602300995,,0.064690421,-0.023151619,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,CME,Sale,250000,100000,,0.08784204,0.602300995,,0.009614841,-0.078227199,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,COST,Sale,250000,100000,,0.08784204,0.602300995,,0.014129039,-0.073713001,21.879999
Kelly Loeffler,0,0,07Apr2020,Spouse,DG,Sale,50000,15000,,0.08784204,0.602300995,,0.033632817,-0.054209223,4.0599999
Kelly Loeffler,0,0,07Apr2020,Joint,FIS,Sale,100000,50000,,0.08784204,0.602300995,,0.098301981,0.010459941,9.3800001
Kelly Loeffler,0,0,07Apr2020,Joint,IPHI,Sale,100000,50000,,0.08784204,0.602300995,,0.099022574,0.011180534,9.3800001
Kelly Loeffler,0,0,07Apr2020,Joint,MSFT,Sale,500000,250000,,0.08784204,0.602300995,,0.105633372,0.017791332,31.25
Kelly Loeffler,0,0,07Apr2020,Joint,RTX,Sale,250000,100000,,0.08784204,0.602300995,,0.021468144,-0.066373896,21.879999
Kelly Loeffler,0,0,07Apr2020,Joint,VTR,Sale,250000,100000,,0.08784204,0.602300995,,0.103766617,0.015924578,21.879999
David Perdue,0,1,06Apr2020,Joint,LYV,Purchase,15000,1000,1.536945813,0.077078477,0.601554002,0.935391811,,,1
David Perdue,0,1,06Apr2020,Joint,MRK,Sale,15000,1000,,0.077078477,0.601554002,,-0.042958536,-0.120037013,1
David Perdue,0,1,06Apr2020,Joint,ENB,Purchase,15000,1000,0.290750436,0.077078477,0.601554002,-0.310803565,,,1
David Perdue,0,1,06Apr2020,Joint,TRP,Purchase,15000,1000,0.044938821,0.077078477,0.601554002,-0.556615181,,,1
Ron Wyden,1,1,06Apr2020,Spouse,QSR,Purchase,15000,1000,0.732733527,0.077078477,0.601554002,0.131179526,,,1
Ron Wyden,1,1,06Apr2020,Spouse,GRUB,Purchase,15000,1000,0.607709751,0.077078477,0.601554002,0.006155749,,,1
Ron Wyden,1,1,06Apr2020,Spouse,GOOG,Purchase,15000,1000,0.875063189,0.077078477,0.601554002,0.273509187,,,1
Ron Wyden,1,1,06Apr2020,Spouse,IRBT,Purchase,15000,1000,1.924675325,0.077078477,0.601554002,1.323121323,,,1
Ron Wyden,1,1,06Apr2020,Spouse,DNKN,Purchase,15000,1000,,0.077078477,0.601554002,,,,1
Ron Wyden,1,1,06Apr2020,Spouse,SBUX,Purchase,15000,1000,0.637704676,0.077078477,0.601554002,0.036150675,,,1
Ron Wyden,1,1,06Apr2020,Spouse,RDS-B,Purchase,15000,1000,,0.077078477,0.601554002,,,,1
Ron Wyden,1,1,06Apr2020,Spouse,,Purchase,15000,1000,,0.077078477,0.601554002,,,,1
Ron Wyden,1,1,06Apr2020,Spouse,CSCO,Purchase,50000,15000,0.265025344,0.077078477,0.601554002,-0.336528658,,,4.0599999
Ron Wyden,1,1,06Apr2020,Spouse,AMAT,Purchase,50000,15000,2.099674973,0.077078477,0.601554002,1.498120971,,,4.0599999
Ron Wyden,1,1,06Apr2020,Spouse,KLAC,Purchase,50000,15000,1.391111111,0.077078477,0.601554002,0.78955711,,,4.0599999
Ron Wyden,1,1,06Apr2020,Spouse,AVGO,Purchase,50000,15000,0.935034068,0.077078477,0.601554002,0.333480066,,,4.0599999
Ron Wyden,1,1,06Apr2020,Spouse,XOM,Purchase,50000,15000,0.396095873,0.077078477,0.601554002,-0.205458128,,,4.0599999
Ron Wyden,1,1,06Apr2020,Spouse,,Purchase,50000,15000,,0.077078477,0.601554002,,,,4.0599999
Ron Wyden,1,1,06Apr2020,Spouse,CAT,Purchase,50000,15000,0.940629411,0.077078477,0.601554002,0.33907541,,,4.0599999
Ron Wyden,1,1,06Apr2020,Spouse,--,Purchase,100000,50000,,0.077078477,0.601554002,,,,9.3800001
Ron Wyden,1,1,06Apr2020,Spouse,AMZN,Purchase,100000,50000,0.61531145,0.077078477,0.601554002,0.013757449,,,9.3800001
Ron Wyden,1,1,06Apr2020,Spouse,DIS,Purchase,100000,50000,0.892950392,0.077078477,0.601554002,0.29139639,,,9.3800001
Pat Roberts,0,1,06Apr2020,Spouse,NFLX,Sale,250000,100000,,0.077078477,0.601554002,,0.12682914,0.049750663,21.879999
David Perdue,0,1,03Apr2020,Joint,PFE,Sale,15000,1000,,0.148875937,0.695087427,,0.118906206,-0.029969731,1
David Perdue,0,1,03Apr2020,Joint,LYV,Purchase,15000,1000,,0.148875937,0.695087427,,,,1
David Perdue,0,1,03Apr2020,Joint,MRK,Sale,50000,15000,,0.148875937,0.695087427,,0.018622951,-0.130252986,4.0599999
